"replicate","median_correlation"
1278,-0.107741106545818
1279,0.0634527406246503
1280,0.127170756673052
1281,-0.0248893710077042
1282,0.200256309349642
1283,0.235226568744439
1284,0.0725882778683092
1285,0.00722494584114439
1286,0.0112014428593723
1287,0.120993184982492
1288,0.46619314030435
1289,0.164166749547269
1290,0.101950690003729
1291,-0.0343278174149234
1292,0.122904705795646
1293,0.281061569812102
1294,0.177636791881651
1295,0.139094056941634
1296,-0.0197311226180678
1297,0.14060751597669
1298,0.18832010831039
1299,-0.0123858437451132
1300,0.123986734955366
1301,0.0850442090585846
1302,-0.00781075942501987
1303,-0.0823543510662667
1304,0.199678555570533
1305,0.216060256720674
1306,0.0974533365193281
1307,0.229725669237862
1308,0.132529478931719
1309,0.247912822115718
1310,0.145272522857343
1311,0.0144165949282733
1312,0.121355721922043
1313,0.23067035642962
1314,0.0511960623209258
1315,-0.0591663573783915
1316,0.0925814606808335
1317,0.0309789467233662
1318,0.181465231360119
1319,0.116402562703753
1320,0.0685497913305212
1321,0.140047352336917
1322,-0.153227989697271
1323,-0.0557542589636624
1324,0.197480596990302
1325,0.22066312688632
1326,0.0534804022153523
1327,0.0905280681305708
1328,0.209132825061606
1329,0.202242934063703
1330,-0.218353854761846
1331,0.0470667060403951
1332,0.0807267869499091
1333,-0.0399487469575403
1334,0.325148707672719
1335,0.0313238478031775
1336,0.0199948443326216
1337,0.0323378595872005
1338,0.0750915887653512
1339,0.108328634172123
1340,0.0207047703616892
1341,0.110121916880693
1342,0.0860521458866727
1343,0.0992306633507283
1344,0.270292667773804
1345,0.0385957694356711
1346,0.390018427060532
1347,0.181221322957789
1348,0.2258214725615
1349,-0.0991307558076854
1350,-0.110398856060937
1351,0.048149009041534
1352,0.0291386983312397
1353,0.00918145949072599
1354,0.181911747899901
1355,-0.0490500585952635
1356,0.092921938852138
1357,0.268230564711641
1358,-0.030943869802765
1359,0.00150402873895782
1360,0.172398738537711
1361,0.146310877330074
1362,0.119058969516745
1363,-0.0577813860674436
1364,-0.0558997998883925
1365,0.245886299603303
1366,-0.0441239485616092
1367,0.181004519199827
1368,0.244186977531679
1369,0.0987801595952752
1370,0.323940801719668
1371,0.00275347406724948
1372,0.108132174911006
1373,0.0229740777876524
1374,-0.201810598438883
1375,0.133133705578886
1376,0.0288054079140395
1377,0.0458676966788378
1378,0.0912756479653711
1379,0.114353020566527
1380,0.269912762963959
1381,0.0124489687497988
1382,0.0554947183335667
1383,0.0590318238023159
1384,0.0706077181498976
1385,0.157893799288933
1386,-0.0904101326466208
1387,-0.0434219195610604
1388,-0.0304024942809393
1389,0.06389812208474
1390,0.32504972047309
1391,0.222618942947184
1392,0.139553214544514
1393,0.0570590384920342
1394,-0.0101071222512444
1395,0.132151767794641
1396,0.213848052207499
1397,0.0448986840280282
1398,-0.0129558205776369
1399,0.21894795919035
1400,-0.0763174043825496
1401,0.0914534565784713
1402,0.272901483736252
1403,0.273025823496279
1404,0.10690968332426
1405,0.0541059601038561
1406,0.100806422445048
1407,0.100715634494079
1408,-0.00935187818695237
1409,0.0575075681902059
1410,-0.0541620356248075
1411,0.174749324646862
1412,0.252921993211007
1413,0.29130620593915
1414,-0.0581680522062178
1415,0.189176297907437
1416,0.00393569624627165
1417,-0.113960555050906
1418,0.144047620717574
1419,0.0679934786234814
1420,-0.135518296286546
1421,0.272527281626631
1422,-0.0896447787547634
1423,0.110023025109184
1424,-0.0193703454961851
1425,0.154836810091213
1426,-0.103917374159411
1427,0.124904978233012
1428,-0.0011108540425687
1429,0.155912666438129
1430,-0.155550980125435
1431,0.0265950147865503
1432,0.211779197959611
1433,0.105691710724949
1434,0.044680827166347
1435,-0.00380465191677064
1436,0.164102420159955
1437,0.0568697535684904
1438,0.02439641962362
1439,-0.00123629114245484
1440,0.0906271850845982
1441,-0.0500035086248732
1442,0.251484812026359
1443,0.0581670059560821
1444,-0.0841622695960241
1445,0.158700647209823
1446,0.0863981756852965
1447,0.116795043455372
1448,0.118703176388948
1449,0.0539210379819199
1450,0.418030558055877
1451,0.221166387489666
1452,0.256171134578792
1453,-0.12140440107232
1454,0.116716245948092
1455,0.0863978106248725
1456,-0.111831277491881
1457,0.069753269056586
1458,-0.0314764519667826
1459,0.0292523820171341
1460,-0.0422922942027485
1461,0.0360326146035264
1462,0.232126886534512
1463,0.0630093290305924
1464,0.112360327106933
1465,0.111285674333382
1466,-0.0759517848581491
1467,0.2075647772034
1468,-0.0231910942710691
1469,0.071572744877085
1470,0.423662364879625
1471,0.176702710669003
1472,0.303472692465437
1473,0.18000704518595
1474,0.0606785366780009
1475,0.0225827068579464
1476,0.155572455157457
1477,0.109382612934177
1478,0.1586087641772
1479,0.188995075400561
1480,-0.0597124453448127
1481,0.130887007097223
1482,0.147951494326189
1483,0.181175003708908
1484,0.0751263484820208
1485,-0.0065005590978627
1486,-0.0116274631286676
1487,0.0811866608669276
1488,0.291320058994113
1489,0.0673913083515247
1490,0.171470305291608
1491,0.207809347980972
1492,-0.0291060703658188
1493,0.0271741523009697
1494,-0.263569623706581
1495,0.265769973656034
1496,0.0670185701790303
1497,0.0595790453088735
1498,0.195177782393153
1499,0.0710333319181488
1500,-0.150869330318337
1501,0.137259986761079
1502,-0.0153995508278847
1503,0.00235243183299151
1504,0.165790340090257
1505,-0.0846310957280372
1506,0.270399736164352
1507,0.20991133826934
1508,-0.0434297078188144
1509,0.174852111076753
1510,0.196774967936044
1511,0.0894648180259263
1512,0.0752724162928567
1513,-0.0188197843984895
1514,0.0539934848557773
1515,0.243374519257899
1516,0.147358021147828
1517,0.213401798356153
1518,0.10051476893449
1519,0.0109688418961515
1520,-0.143501537498646
1521,0.0707712573974725
1522,0.191576051747556
1523,0.114385617165447
1524,0.100944749721975
1525,0.171867745826655
1526,0.198407921057159
1527,0.162673805471242
1528,0.0793440564077103
1529,-0.0839170252303098
1530,0.0099773018537831
1531,0.161630780259192
1532,0.0130546330933677
1533,-0.0551322109720043
1534,0.00794560456335483
1535,0.0801495471296688
1536,-0.0145240329909535
1537,-0.172043971183529
1538,0.0299880754865421
1539,-0.0701605307229515
1540,0.264488418309243
1541,0.0102897873284103
1542,0.0270362762627141
1543,0.0672810277944225
1544,0.132638947486369
1545,0.0757808495652194
1546,-0.153827687084957
1547,0.220024191763381
1548,0.0181986643867951
1549,0.0197208218380089
1550,0.0562001354391669
1551,0.0991620738680742
1552,0.200994294656282
1553,0.172969512119247
1554,0.056725752991636
1555,0.150165729972682
1556,0.0709974176183326
1557,-0.000343187384564403
1558,0.124664831290717
1559,0.0224495750244209
1560,-0.0770951130832426
1561,0.0674343166615828
1562,-0.00755052490871314
1563,-0.0442587844880042
1564,0.0674900479402144
1565,0.197942830635803
1566,-0.1615247564215
1567,0.0681986168698174
1568,0.0827597183700989
1569,-0.0419921984307054
1570,0.159503655182955
1571,0.197055289319327
1572,-0.00505511476322045
1573,0.243700730635017
1574,0.088714978647292
1575,0.26156790417367
1576,0.0912758426678354
1577,0.212164454903267
1578,0.155210275315041
1579,0.163244377608018
1580,0.0856607432389869
1581,0.0469843458320046
1582,0.060443877133765
1583,0.0919775692379007
1584,-0.0446266684939038
1585,0.0815846168963584
1586,-0.0200929963435434
1587,0.0805872481624151
1588,0.291313365211152
1589,-0.0304547410715613
1590,0.0586056870559393
1591,0.149929403078515
1592,0.135771214497152
1593,0.0835987692444219
1594,-0.0298406749347119
1595,0.0339544300567247
1596,0.0105446929115762
1597,0.0728492780308953
1598,0.236346988177085
1599,0.0760311079800094
1600,-0.116764902401284
1601,0.118543644722375
1602,0.151705663844863
1603,0.020863341508008
1604,0.122878946625152
1605,-0.13186526100211
1606,0.0910970745065928
1607,0.125696083307746
1608,0.0763754344449097
1609,0.0376517456779487
1610,0.0608690678069222
1611,0.179666700055422
1612,0.0748174912798292
1613,0.109031375577689
1614,-0.00437447273126686
1615,0.243101108654561
1616,0.0343540561930117
1617,-0.0116820256403805
1618,-0.0524405736239756
1619,0.0258194049610122
1620,0.132748264475582
1621,0.203297741117294
1622,0.224052907096973
1623,0.0169561265889946
1624,-0.0359391087177749
1625,0.109465249809493
1626,0.21339162387154
1627,0.066187364128051
1628,0.196050143535159
1629,0.229698843662287
1630,0.0990485101097056
1631,-0.0651325157794437
1632,0.0579478383191597
1633,0.153456736185941
1634,0.0668144950753087
1635,-0.0300374334155893
1636,0.163300410806573
1637,0.211939038935801
1638,-0.210696414275831
1639,0.0542364935251941
1640,0.11695907960965
1641,0.0929914125001417
1642,-0.0136452255216483
1643,0.0389614264015058
1644,0.143751404179009
1645,0.197862903921907
1646,0.0118472235114617
1647,-0.0209445044442669
1648,0.113161094341495
1649,0.0475910401275711
1650,-0.0273498648952183
1651,0.319554489250318
1652,0.140632518209641
1653,0.0816111016957738
1654,0.183753578385945
1655,-0.00602421176040823
1656,0.0999315074495106
1657,-0.104569212882212
1658,0.0180335491568645
1659,0.0935262170184899
1660,-0.178385501868602
1661,-0.00121354326707152
1662,0.215792345006142
1663,-0.0864905612797832
1664,0.00256216672286667
1665,-0.0355750998944588
1666,0.0687196156557231
1667,0.20061880545325
1668,0.0225811676232849
1669,0.0140886453098976
1670,0.140735190757916
1671,0.10851917035943
1672,0.0547540560130634
1673,0.108871012484537
1674,0.260174558162827
1675,0.123528109575667
1676,0.130583041650864
1677,0.0479833232655495
1678,0.0118690872731641
1679,0.0606759125112937
1680,0.0980530042152616
1681,0.0923170433542769
1682,0.21731790009066
1683,0.236385812413461
1684,0.0470982661369979
1685,0.0699995722975626
1686,0.175567679459063
1687,0.114815656653517
1688,-0.0254276641961102
1689,0.0992319992659368
1690,0.0277432118436072
1691,0.106888078009639
1692,0.153771891565608
1693,-0.0776668091105902
1694,0.0996282418929147
1695,0.102198912713837
1696,0.111782204457616
1697,0.196040166049044
1698,0.0518989210608905
1699,0.00928037291621111
1700,0.0715009440852293
1701,0.184883739126229
1702,0.265023636025819
1703,0.003187184433374
1704,0.201607556484032
1705,-0.13078977947657
1706,0.0514500315298187
1707,-0.00663074700810983
1708,0.160554342144476
1709,-0.0649050665569732
1710,0.155424010450518
1711,0.16660437618581
1712,-0.0944075251058178
1713,0.117561284257273
1714,0.113810716846027
1715,0.202839494777216
1716,-0.00421223254022465
1717,0.311137116173686
1718,0.269889637090054
1719,0.0867871112251852
1720,0.105886296900739
1721,0.132905188799101
1722,0.223838031512244
1723,0.0138991538106909
1724,0.188139557309457
1725,0.107476015042659
1726,-0.100569362259121
1727,0.0741267571736369
1728,-0.0485077031472745
1729,0.112129432026963
1730,0.0670918445496247
1731,-0.0788311033552462
1732,0.19233056343756
1733,0.0618024725839569
1734,-0.049428241528565
1735,0.0323417847489605
1736,0.155235422501124
1737,0.123426517436907
1738,-0.167425703717375
1739,-0.080473621797219
1740,0.174382379945124
1741,0.0179201838418671
1742,0.132019266473128
1743,0.127532685680188
1744,0.299557195560065
1745,0.156815004888087
1746,0.0607806207657733
1747,0.0459522793305111
1748,0.290842924611345
1749,0.03236078625908
1750,0.102189533050783
1751,0.132574377516647
1752,0.000960430682735601
1753,-0.0415728123862192
1754,0.0483856916336106
1755,0.0712442261790704
1756,0.0539620897902498
1757,-0.0586996783112939
1758,0.0142404748798341
1759,-0.0760408703079295
1760,-0.0842910727612206
1761,0.0674712675780069
1762,-0.0615722188809836
1763,-0.176167452499147
1764,-0.183187938299306
1765,0.202804358366294
1766,0.126517223433923
1767,0.0366987871690152
1768,-0.00404342540240911
1769,0.289294348933809
1770,0.0931735285341332
1771,0.0998953992122441
1772,0.132569406997131
1773,-0.123292205470784
1774,0.0725939691257253
1775,-0.0768622142515383
1776,0.131582657911767
1777,0.0337457570606774
1778,0.0870521997351548
1779,0.0840890715105437
1780,0.031857866242803
1781,0.112093170870997
1782,0.037919084800323
1783,0.0865932010050418
1784,0.0224082091770244
1785,0.140636200434963
1786,0.110478626353779
1787,0.0994156799002721
1788,0.027038138939908
1789,0.0455606585405303
1790,0.0947453193257469
1791,0.0194640169976553
1792,0.0132422994066028
1793,-0.0714086217856782
1794,-0.103512842155787
1795,0.0555602738779594
1796,0.090491018275428
1797,0.0217670465268606
1798,0.238381016462784
1799,0.00047862389914316
1800,0.0214853862628936
1801,0.0264860122034947
1802,0.093947589849734
1803,0.0578539296741705
1804,0.00171244112234005
1805,0.0500973065609887
1806,0.210107430589004
1807,0.0883241090317896
1808,0.164380106904263
1809,0.337099872805875
1810,0.182343931056357
1811,0.0853984766974798
1812,-0.271353566063506
1813,0.163445024050991
1814,0.135146380215233
1815,-0.00428458473526295
1816,-0.130433161254339
1817,0.222020100692456
1818,-0.107692801809082
1819,0.183425674196742
1820,0.155394886391278
1821,0.0867110774219513
1822,0.0541022668556797
1823,-0.0874895123861611
1824,0.0999611601213888
1825,0.0226064753056619
1826,-0.015756356435545
1827,0.081707613144942
1828,-0.0291647144540595
1829,0.106200834476014
1830,0.153867151741286
1831,0.0284235005878849
1832,0.0942318924478714
1833,0.082163769872832
1834,0.144402045297952
1835,0.0436310184827741
1836,0.0833943033011043
1837,0.0619813175715457
1838,0.302995510728663
1839,-0.118217777733681
1840,0.267418199813266
1841,0.0930343415574074
1842,-0.0715678787585309
1843,0.0334125209784502
1844,0.157026085759724
1845,-0.00180998842976241
1846,0.157435267260427
1847,-0.125088611530385
1848,0.137826555210334
1849,0.0515214693122861
1850,-0.0540911470446377
1851,0.250766187678122
1852,0.182293046564718
1853,0.00391739862713486
1854,0.152356145225097
1855,0.0487927320054355
1856,-0.0555132651004849
1857,0.145398965057497
1858,-0.0804944608753033
1859,0.141085800094209
1860,0.148528087308575
1861,0.138289911813566
1862,0.200592096618878
1863,0.245995853844158
1864,0.0832003052028237
1865,0.271646976674383
1866,-0.0334974700992955
1867,-0.157971089494551
1868,-0.0194145282377645
1869,-0.140984910578186
1870,-0.0387212833821638
1871,-0.0639880687970843
1872,0.15285571244374
1873,-0.116382446187854
1874,0.0297968282020184
1875,-0.0322899488775894
1876,-0.00162023434644689
1877,0.273904514979376
1878,0.112330800306052
1879,0.235111080000886
1880,0.11302118470221
1881,0.0543710747304973
1882,0.165527906276684
1883,-0.0801334422490659
1884,0.0622015974986167
1885,0.150313997452179
1886,0.0819745647275298
1887,0.0333940555404729
1888,0.101475161242861
1889,0.00238488555130969
1890,0.113054198091273
1891,0.0857961550392664
1892,0.21571576762089
1893,-0.0262885251778608
1894,0.0255487507065971
1895,-0.0612448006154556
1896,0.13365838927221
1897,0.200094641782827
1898,0.0129430276908815
1899,0.140055669646451
1900,0.0884329129262375
1901,0.103228402701197
1902,-0.209475513876625
1903,-0.0367271873707519
1904,-0.0547130375362249
1905,0.0460807463036631
1906,0.142253955731781
1907,0.218833062960293
1908,0.096495823668811
1909,-0.277091048140032
1910,0.0140888985294857
1911,0.0173525330203538
1912,-0.0719570055262775
1913,0.0638426506168973
1914,0.137580559302258
1915,0.0927730458400159
1916,0.090262936940515
1917,0.247230289729415
1918,-0.0172686126400974
1919,0.00117715866758934
1920,0.0531831214663642
1921,-0.109902862684908
1922,0.0355805270264557
1923,0.107223093749327
1924,-0.0918329476656078
1925,-0.0887936135545871
1926,0.122556488293156
1927,-0.0268595249496784
1928,0.0252699980185682
1929,0.177088710160032
1930,0.107025155606531
1931,0.0114327353691084
1932,0.0945324246890051
1933,0.00961816804653727
1934,-0.089826476407214
1935,0.0731805176851757
1936,-0.0674215520335329
1937,0.126297431447805
1938,0.161889086704655
1939,-0.0703461136884823
1940,0.0446958932311545
1941,0.0126770099927173
1942,-0.0104223098718366
1943,0.0518673934427472
1944,0.0974541764295857
1945,0.12587779680079
1946,0.198818315632579
1947,-0.0100969356625421
1948,-0.147400526297126
1949,-0.0719832124618277
1950,0.12138373112121
1951,-0.0244885919077805
1952,-0.0594907251583832
1953,0.0288110300293924
1954,-0.0112977845135169
1955,0.0610072153637539
1956,0.0412977076709352
1957,0.229825613790475
1958,0.0625596461954646
1959,0.0784840829699578
1960,0.164238737090885
1961,-0.0133261821804016
1962,0.096981096023187
1963,0.138736988161581
1964,0.342751352855148
1965,0.0349963787836463
1966,-0.0245817339686928
1967,0.136577672944263
1968,0.211862910552657
1969,0.0973355101201932
1970,0.182693876008469
1971,0.0496456031163925
1972,0.16782637928664
1973,0.0766648830166009
1974,0.169855196339221
1975,0.131555066353272
1976,0.121684599130944
1977,0.146765607948506
1978,0.168340300756647
1979,0.0949948963049903
1980,0.15145448317841
1981,0.0665770230157511
1982,-0.0914218882788655
1983,0.111741772541193
1984,0.0993118085894898
1985,0.139781442667822
1986,0.119458190816078
1987,-0.000101313308096235
1988,0.0514003507156163
1989,0.0241173135133785
1990,0.122874114230138
1991,-0.115547442307576
1992,0.0969940933784042
1993,0.035103198472633
1994,0.0432757787374146
1995,-0.0278076636084211
1996,0.171020735995843
1997,0.0709917557182814
1998,0.0976406469273473
1999,0.148508180666354
2000,0.139710783878857
